Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[490]    0.0    0.00    0.00       1         __cxx_global_var_init.133 [490]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[491]    0.0    0.00    0.00       1         __cxx_global_var_init.135 [491]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[492]    0.0    0.00    0.00       1         __cxx_global_var_init.137 [492]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[493]    0.0    0.00    0.00       1         __cxx_global_var_init.15 [493]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[494]    0.0    0.00    0.00       1         __cxx_global_var_init.17 [494]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[495]    0.0    0.00    0.00       1         __cxx_global_var_init.19 [495]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[496]    0.0    0.00    0.00       1         __cxx_global_var_init.21 [496]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[497]    0.0    0.00    0.00       1         __cxx_global_var_init.23 [497]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[498]    0.0    0.00    0.00       1         __cxx_global_var_init.25 [498]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[499]    0.0    0.00    0.00       1         __cxx_global_var_init.27 [499]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[500]    0.0    0.00    0.00       1         __cxx_global_var_init.29 [500]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[501]    0.0    0.00    0.00       1         __cxx_global_var_init.3 [501]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[502]    0.0    0.00    0.00       1         __cxx_global_var_init.31 [502]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[503]    0.0    0.00    0.00       1         __cxx_global_var_init.33 [503]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[504]    0.0    0.00    0.00       1         __cxx_global_var_init.35 [504]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[505]    0.0    0.00    0.00       1         __cxx_global_var_init.37 [505]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[506]    0.0    0.00    0.00       1         __cxx_global_var_init.39 [506]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
                0.00    0.00       1/70          Catch::NameAndTags::NameAndTags(Catch::StringRef, Catch::StringRef) [352]
                0.00    0.00       1/70          Catch::Detail::unique_ptr<Catch::ITestInvoker>::~unique_ptr() [353]
-----------------------------------------------
                0.00    0.00       1/1           __cxx_global_var_init.139 [9300]
[507]    0.0    0.00    0.00       1         __cxx_global_var_init.41 [507]
                0.00    0.00       2/140         Catch::StringRef::StringRef() [334]
                0.00    0.00       1/315         Catch::SourceLineInfo::SourceLineInfo(char const*, unsigned long) [319]
