Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00     200/200         unsigned int* std::__relocate_a<unsigned int*, unsigned int*, std::allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [351]
[352]    0.0    0.00    0.00     200         std::enable_if<std::__is_bitwise_relocatable<unsigned int, void>::value, unsigned int*>::type std::__relocate_a_1<unsigned int, unsigned int>(unsigned int*, unsigned int*, unsigned int*, std::allocator<unsigned int>&) [352]
                0.00    0.00     100/3371324     std::is_constant_evaluated() [212]
-----------------------------------------------
                0.00    0.00     190/190         void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [371]
[353]    0.0    0.00    0.00     190         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator++() [353]
-----------------------------------------------
                0.00    0.00     190/190         void std::iter_swap<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [355]
[354]    0.0    0.00    0.00     190         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<char> >, std::is_move_constructible<char>, std::is_move_assignable<char> >::value, void>::type std::swap<char>(char&, char&) [354]
                0.00    0.00     570/570         std::remove_reference<char&>::type&& std::move<char&>(char&) [319]
-----------------------------------------------
                0.00    0.00     190/190         void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [371]
[355]    0.0    0.00    0.00     190         void std::iter_swap<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [355]
                0.00    0.00     380/380         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const [331]
                0.00    0.00     190/190         std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<char> >, std::is_move_constructible<char>, std::is_move_assignable<char> >::value, void>::type std::swap<char>(char&, char&) [354]
-----------------------------------------------
                0.00    0.00      74/148         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::begin() [368]
                0.00    0.00      74/148         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() [367]
[356]    0.0    0.00    0.00     148         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::__normal_iterator(char* const&) [356]
-----------------------------------------------
                0.00    0.00      70/144         Catch::TestCaseInfo::TestCaseInfo(Catch::StringRef, Catch::NameAndTags const&, Catch::SourceLineInfo const&) [744]
                0.00    0.00      74/144         BigInteger::toString[abi:cxx11]() const [174]
[357]    0.0    0.00    0.00     144         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::reserve(unsigned long) [357]
                0.00    0.00     144/561         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::capacity() const [320]
                0.00    0.00      12/368         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_create(unsigned long&, unsigned long) [338]
                0.00    0.00      12/1356        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::length() const [311]
                0.00    0.00      12/47997       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [265]
                0.00    0.00      12/492         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_S_copy(char*, char const*, unsigned long) [321]
                0.00    0.00      12/1907        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_dispose() [305]
                0.00    0.00      12/1448        std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data(char*) [310]
                0.00    0.00      12/640         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_capacity(unsigned long) [318]
-----------------------------------------------
                0.00    0.00       1/141         Catch::Clara::Detail::ParserBase::parse(Catch::Clara::Args const&) const [2911]
                0.00    0.00      70/141         Catch::TestCaseInfo::TestCaseInfo(Catch::StringRef, Catch::NameAndTags const&, Catch::SourceLineInfo const&) [744]
                0.00    0.00      70/141         Catch::TestCaseTracking::SectionTracker::acquire(Catch::TestCaseTracking::TrackerContext&, Catch::TestCaseTracking::NameAndLocationRef const&) [1094]
[358]    0.0    0.00    0.00     141         Catch::StringRef::operator std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >() const [358]
                0.00    0.00     141/211         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(char const*, unsigned long, std::allocator<char> const&) [349]
-----------------------------------------------
                0.00    0.00      96/96          Catch::ExprLhs<BigInteger const&> Catch::operator<=<BigInteger, 0>(Catch::Decomposer&&, BigInteger&&) [360]
[359]    0.0    0.00    0.00      96         Catch::ExprLhs<BigInteger const&>::ExprLhs(BigInteger const&) [359]
-----------------------------------------------
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_0() [106]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_22() [107]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_30() [155]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_32() [156]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_34() [147]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_36() [157]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_38() [158]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_40() [185]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_42() [189]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_46() [188]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_50() [123]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_52() [100]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_54() [148]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_58() [159]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_60() [160]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_62() [161]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_64() [162]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_66() [149]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_68() [150]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_70() [151]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_72() [152]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_74() [153]
                0.00    0.00       1/96          CATCH2_INTERNAL_TEST_76() [154]
                0.00    0.00       2/96          CATCH2_INTERNAL_TEST_2() [86]
                0.00    0.00       2/96          CATCH2_INTERNAL_TEST_16() [101]
                0.00    0.00       2/96          CATCH2_INTERNAL_TEST_24() [87]
                0.00    0.00       2/96          CATCH2_INTERNAL_TEST_26() [59]
                0.00    0.00       3/96          CATCH2_INTERNAL_TEST_8() [53]
                0.00    0.00       3/96          CATCH2_INTERNAL_TEST_10() [54]
                0.00    0.00       3/96          CATCH2_INTERNAL_TEST_12() [52]
                0.00    0.00       3/96          CATCH2_INTERNAL_TEST_14() [51]
                0.00    0.00       3/96          CATCH2_INTERNAL_TEST_56() [43]
                0.00    0.00       4/96          CATCH2_INTERNAL_TEST_28() [85]
                0.00    0.00       4/96          CATCH2_INTERNAL_TEST_78() [38]
                0.00    0.00       5/96          CATCH2_INTERNAL_TEST_4() [42]
                0.00    0.00      13/96          CATCH2_INTERNAL_TEST_18() [33]
                0.00    0.00      24/96          CATCH2_INTERNAL_TEST_20() [15]
[360]    0.0    0.00    0.00      96         Catch::ExprLhs<BigInteger const&> Catch::operator<=<BigInteger, 0>(Catch::Decomposer&&, BigInteger&&) [360]
                0.00    0.00      96/96          Catch::ExprLhs<BigInteger const&>::ExprLhs(BigInteger const&) [359]
-----------------------------------------------
                0.00    0.00       6/90          bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [443]
                0.00    0.00      84/90          bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [365]
[361]    0.0    0.00    0.00      90         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::data() const [361]
                0.00    0.00      90/47997       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [265]
-----------------------------------------------
                0.00    0.00       3/87          bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [443]
                0.00    0.00      84/87          bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [365]
[362]    0.0    0.00    0.00      87         std::char_traits<char>::compare(char const*, char const*, unsigned long) [362]
                0.00    0.00      87/4219396     std::__is_constant_evaluated() [208]
-----------------------------------------------
                0.00    0.00       1/86          std::enable_if<std::conjunction<Catch::Detail::is_gt_comparable<BigInteger const&, BigInteger, void>, std::negation<std::is_arithmetic<std::remove_reference<BigInteger>::type> > >::value, Catch::BinaryExpr<BigInteger const&, BigInteger const&> >::type Catch::operator><BigInteger>(Catch::ExprLhs<BigInteger const&>&&, BigInteger&&) [200]
                0.00    0.00       1/86          std::enable_if<std::conjunction<Catch::Detail::is_le_comparable<BigInteger const&, BigInteger, void>, std::negation<std::is_arithmetic<std::remove_reference<BigInteger>::type> > >::value, Catch::BinaryExpr<BigInteger const&, BigInteger const&> >::type Catch::operator<=<BigInteger>(Catch::ExprLhs<BigInteger const&>&&, BigInteger&&) [197]
                0.00    0.00      13/86          std::enable_if<std::conjunction<Catch::Detail::is_ne_comparable<BigInteger const&, BigInteger, void>, std::negation<std::is_arithmetic<std::remove_reference<BigInteger>::type> > >::value, Catch::BinaryExpr<BigInteger const&, BigInteger const&> >::type Catch::operator!=<BigInteger>(Catch::ExprLhs<BigInteger const&>&&, BigInteger&&) [191]
                0.00    0.00      71/86          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<BigInteger const&, BigInteger, void>, std::negation<std::is_arithmetic<std::remove_reference<BigInteger>::type> > >::value, Catch::BinaryExpr<BigInteger const&, BigInteger const&> >::type Catch::operator==<BigInteger>(Catch::ExprLhs<BigInteger const&>&&, BigInteger&&) [186]
[363]    0.0    0.00    0.00      86         Catch::BinaryExpr<BigInteger const&, BigInteger const&>::BinaryExpr(bool, BigInteger const&, Catch::StringRef, BigInteger const&) [363]
                0.00    0.00      86/240         Catch::ITransientExpression::ITransientExpression(bool, bool) [348]
-----------------------------------------------
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_0() [106]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_22() [107]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_30() [155]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_32() [156]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_34() [147]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_36() [157]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_38() [158]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_40() [185]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_42() [189]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_46() [188]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_50() [123]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_52() [100]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_54() [148]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_58() [159]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_60() [160]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_62() [161]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_64() [162]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_66() [149]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_68() [150]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_70() [151]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_72() [152]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_74() [153]
                0.00    0.00       1/86          CATCH2_INTERNAL_TEST_76() [154]
                0.00    0.00       2/86          CATCH2_INTERNAL_TEST_2() [86]
                0.00    0.00       2/86          CATCH2_INTERNAL_TEST_16() [101]
                0.00    0.00       2/86          CATCH2_INTERNAL_TEST_24() [87]
                0.00    0.00       2/86          CATCH2_INTERNAL_TEST_26() [59]
                0.00    0.00       2/86          CATCH2_INTERNAL_TEST_28() [85]
                0.00    0.00       3/86          CATCH2_INTERNAL_TEST_8() [53]
                0.00    0.00       3/86          CATCH2_INTERNAL_TEST_10() [54]
                0.00    0.00       3/86          CATCH2_INTERNAL_TEST_12() [52]
                0.00    0.00       3/86          CATCH2_INTERNAL_TEST_14() [51]
                0.00    0.00       3/86          CATCH2_INTERNAL_TEST_56() [43]
                0.00    0.00       4/86          CATCH2_INTERNAL_TEST_78() [38]
                0.00    0.00       5/86          CATCH2_INTERNAL_TEST_4() [42]
                0.00    0.00       5/86          CATCH2_INTERNAL_TEST_18() [33]
                0.00    0.00      24/86          CATCH2_INTERNAL_TEST_20() [15]
[364]    0.0    0.00    0.00      86         Catch::BinaryExpr<BigInteger const&, BigInteger const&>::~BinaryExpr() [364]
-----------------------------------------------
                0.00    0.00       2/84          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<char const (&) [10], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::negation<std::is_arithmetic<std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type> > >::value, Catch::BinaryExpr<char const (&) [10], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >::type Catch::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Catch::ExprLhs<char const (&) [10]>&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [467]
                0.00    0.00       2/84          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<char const (&) [20], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::negation<std::is_arithmetic<std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type> > >::value, Catch::BinaryExpr<char const (&) [20], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >::type Catch::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Catch::ExprLhs<char const (&) [20]>&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [470]
                0.00    0.00       2/84          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<char const (&) [21], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::negation<std::is_arithmetic<std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type> > >::value, Catch::BinaryExpr<char const (&) [21], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >::type Catch::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Catch::ExprLhs<char const (&) [21]>&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [471]
                0.00    0.00       2/84          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<char const (&) [6], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::negation<std::is_arithmetic<std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type> > >::value, Catch::BinaryExpr<char const (&) [6], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >::type Catch::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Catch::ExprLhs<char const (&) [6]>&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [472]
                0.00    0.00       2/84          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<char const (&) [14], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::negation<std::is_arithmetic<std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type> > >::value, Catch::BinaryExpr<char const (&) [14], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >::type Catch::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Catch::ExprLhs<char const (&) [14]>&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [469]
                0.00    0.00       2/84          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<char const (&) [13], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::negation<std::is_arithmetic<std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type> > >::value, Catch::BinaryExpr<char const (&) [13], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >::type Catch::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Catch::ExprLhs<char const (&) [13]>&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [468]
                0.00    0.00       3/84          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<char const (&) [12], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::negation<std::is_arithmetic<std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type> > >::value, Catch::BinaryExpr<char const (&) [12], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >::type Catch::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Catch::ExprLhs<char const (&) [12]>&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [435]
                0.00    0.00       4/84          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<char const (&) [11], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::negation<std::is_arithmetic<std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type> > >::value, Catch::BinaryExpr<char const (&) [11], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >::type Catch::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Catch::ExprLhs<char const (&) [11]>&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [424]
                0.00    0.00       6/84          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<char const (&) [4], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::negation<std::is_arithmetic<std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type> > >::value, Catch::BinaryExpr<char const (&) [4], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >::type Catch::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Catch::ExprLhs<char const (&) [4]>&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [415]
                0.00    0.00       8/84          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<char const (&) [5], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::negation<std::is_arithmetic<std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type> > >::value, Catch::BinaryExpr<char const (&) [5], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >::type Catch::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Catch::ExprLhs<char const (&) [5]>&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [409]
                0.00    0.00      15/84          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<char const (&) [3], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::negation<std::is_arithmetic<std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type> > >::value, Catch::BinaryExpr<char const (&) [3], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >::type Catch::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Catch::ExprLhs<char const (&) [3]>&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [396]
                0.00    0.00      36/84          std::enable_if<std::conjunction<Catch::Detail::is_eq_comparable<char const (&) [2], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::negation<std::is_arithmetic<std::remove_reference<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::type> > >::value, Catch::BinaryExpr<char const (&) [2], std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&> >::type Catch::operator==<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(Catch::ExprLhs<char const (&) [2]>&&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [381]
[365]    0.0    0.00    0.00      84         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [365]
                0.00    0.00     168/41255       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [266]
                0.00    0.00      84/352         std::char_traits<char>::length(char const*) [339]
                0.00    0.00      84/90          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::data() const [361]
                0.00    0.00      84/87          std::char_traits<char>::compare(char const*, char const*, unsigned long) [362]
-----------------------------------------------
                0.00    0.00      74/74          void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [371]
[366]    0.0    0.00    0.00      74         bool __gnu_cxx::operator==<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [366]
                0.00    0.00     148/676         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::base() const [317]
-----------------------------------------------
                0.00    0.00      74/74          BigInteger::toString[abi:cxx11]() const [174]
[367]    0.0    0.00    0.00      74         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::end() [367]
                0.00    0.00      74/47997       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [265]
                0.00    0.00      74/41255       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::size() const [266]
                0.00    0.00      74/148         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::__normal_iterator(char* const&) [356]
-----------------------------------------------
                0.00    0.00      74/74          BigInteger::toString[abi:cxx11]() const [174]
[368]    0.0    0.00    0.00      74         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::begin() [368]
                0.00    0.00      74/47997       std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_data() const [265]
                0.00    0.00      74/148         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::__normal_iterator(char* const&) [356]
-----------------------------------------------
                0.00    0.00      74/74          BigInteger::toString[abi:cxx11]() const [174]
[369]    0.0    0.00    0.00      74         __gnu_cxx::__enable_if<std::__is_integer<unsigned int>::__value, double>::__type std::log10<unsigned int>(unsigned int) [369]
-----------------------------------------------
                0.00    0.00      74/74          BigInteger::toString[abi:cxx11]() const [174]
[370]    0.0    0.00    0.00      74         void std::reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [370]
                0.00    0.00      74/74          void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [371]
-----------------------------------------------
                0.00    0.00      74/74          void std::reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [370]
[371]    0.0    0.00    0.00      74         void std::__reverse<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::random_access_iterator_tag) [371]
                0.00    0.00     264/264         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator--() [342]
                0.00    0.00     264/264         decltype (std::__detail::__synth3way((declval<char*&>)(), (declval<char*&>)())) __gnu_cxx::operator<=><char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [343]
